,clearsky_ghi,clearsky_dni,clearsky_dhi,csi,price
2027-01-01 00:00:00+00:00,2669.9588388342213,6728.623882138734,294.9274929406171,0.7926751712196114,25.59178860943942
2027-01-02 00:00:00+00:00,2682.163096897557,6742.950783551867,296.48095481042026,0.5818120193494418,19.4793300887863
2027-01-03 00:00:00+00:00,2695.488120450564,6758.841009445032,298.1351490419801,0.8963958552193736,2.7142039260232904
2027-01-04 00:00:00+00:00,2709.930576789939,6776.253918997954,299.88928370686574,0.611792920605967,39.189775318372945
2027-01-05 00:00:00+00:00,2725.4863317464924,6795.143957682988,301.74237329693113,0.6880865858238883,-0.9984168341868953
2027-01-06 00:00:00+00:00,2742.150433450887,6815.461390951488,303.69325695226104,1.0000098468523841,116.26252138434769
2027-01-07 00:00:00+00:00,2759.9171107215207,6837.153093532524,305.74061974347757,0.9992373225626655,15.204644064064379
2027-01-08 00:00:00+00:00,2778.7797745311514,6860.163342290416,307.883014865463,0.9916634889106358,122.78383080466983
2027-01-09 00:00:00+00:00,2798.7310172100115,6884.434573999435,310.1188852311285,0.9833246490052938,96.91017928122078
2027-01-10 00:00:00+00:00,2819.762613701413,6909.908086423825,312.44658389200794,0.9992828687323855,11.050434004213201
2027-01-11 00:00:00+00:00,2841.865532017736,6936.524667536096,314.8643930529959,0.9685262583906036,1.282890683029038
2027-01-12 00:00:00+00:00,2865.0299566302906,6964.225140166974,317.37054136661686,0.998765841272655,84.83362367914552
2027-01-13 00:00:00+00:00,2889.245323936149,6992.95080718064,319.96321893578727,0.9999974477184828,67.81591211725579
2027-01-14 00:00:00+00:00,2914.5003639256697,7022.6437817963015,322.6405892156201,0.23310846905605798,25.982932827069057
2027-01-15 00:00:00+00:00,2940.783138839289,7053.2471910920085,325.400796950698,0.7312094019259521,0.33204223766664365
2027-01-16 00:00:00+00:00,2967.288912067891,7079.2604608986385,329.0207974499556,0.7918805789564256,72.58218352013526
2027-01-17 00:00:00+00:00,2993.994016301324,7100.660591135853,333.5074391187981,0.8779092575354844,60.21520143076709
2027-01-18 00:00:00+00:00,3021.6729675362108,7122.853183442096,338.0834501305382,0.33064155205800816,14.201566536775609
2027-01-19 00:00:00+00:00,3050.311072933942,7145.790205781028,342.7475240320098,0.694910247725748,13.435309159240331
2027-01-20 00:00:00+00:00,3079.893323469322,7169.42452319337,347.4982964513969,0.8913590440747752,10.876435533429461
2027-01-21 00:00:00+00:00,3110.4045732111954,7193.709886960858,352.3343538293094,0.9978630253766588,3.804011542658693
2027-01-22 00:00:00+00:00,3141.8296732286176,7218.6008690874405,357.25423820520257,1.0000099882957596,78.61061504161813
2027-01-23 00:00:00+00:00,3174.1534698560367,7244.052650467441,362.25644073542685,1.0000061470828747,117.09572127304008
2027-01-24 00:00:00+00:00,3207.360630951126,7270.020645227737,367.3393812934732,0.9541772887685991,23.535185076976116
2027-01-25 00:00:00+00:00,3241.4353528376446,7296.460049589612,372.50137918020255,0.9615032049399717,51.96391888884213
2027-01-26 00:00:00+00:00,3276.3610641833893,7323.325463776191,377.7406253013705,0.7955638707658257,2.0095284408869416
2027-01-27 00:00:00+00:00,3312.1202357671236,7350.570709498279,383.0551653984901,0.8220787855954811,15.84598901270048
2027-01-28 00:00:00+00:00,3348.6943342118025,7378.148866045574,388.44289751085967,0.6665818735750227,2.448062608692832
2027-01-29 00:00:00+00:00,3386.06387893352,7406.01245591492,393.90157993478977,0.6872259033981823,86.48357786711139
2027-01-30 00:00:00+00:00,3424.2085292997817,7434.113683140717,399.42884317811087,0.8810488673993637,-1.6353756684615095
2027-01-31 00:00:00+00:00,3463.107152565372,7462.404662189542,405.0222014420458,0.8098917096185376,5.2530840462361805
2027-02-01 00:00:00+00:00,3502.737869073523,7490.837633858133,410.67906323576585,0.6715548118035101,46.27356368307696
2027-02-02 00:00:00+00:00,3543.0780949174828,7519.365188965582,416.39674273518324,0.5761528403603889,98.44366618064414
2027-02-03 00:00:00+00:00,3584.1045944745592,7547.940509413998,422.17247278388004,0.9981355469665684,67.89389532839462
2027-02-04 00:00:00+00:00,3625.7935364272557,7576.517615536276,428.0034188018215,0.7765832573642428,19.083176923621863
2027-02-05 00:00:00+00:00,3668.120541098684,7605.051601457943,433.88669230274104,0.5139329899707896,15.079047474716027
2027-02-06 00:00:00+00:00,3711.060717823296,7633.498850780107,439.81936360053794,0.36682823569918366,85.09072971743825
2027-02-07 00:00:00+00:00,3754.5887013263364,7661.817235715023,445.79847417638894,0.940075945418894,101.85241497467798
2027-02-08 00:00:00+00:00,3798.678693810215,7689.966299521215,451.821048970623,0.7864604531536474,40.458418142211215
2027-02-09 00:00:00+00:00,3843.304510078422,7717.90741466769,457.88410813310736,0.48086196834139977,1.4429633601038678
2027-02-10 00:00:00+00:00,3888.439620941079,7745.603909562929,463.9846776661065,0.49946063161810195,9.963296761146916
2027-02-11 00:00:00+00:00,3934.057197006135,7773.021165099362,470.11979904041385,0.989312492828531,-5.606564382248124
2027-02-12 00:00:00+00:00,3980.130160352434,7800.126688612025,476.28653838593675,1.0000098829955728,3.100096278363874
2027-02-13 00:00:00+00:00,4026.631247132466,7826.890170677381,482.48199557559474,0.9998875577185852,65.26595895106148
2027-02-14 00:00:00+00:00,4073.5766213211555,7860.427038255777,488.7342648085491,1.0000096295707657,30.217299784111074
2027-02-15 00:00:00+00:00,4123.321553407382,7901.465796659712,492.778599239766,0.9875014495941726,0.821390143192393
2027-02-16 00:00:00+00:00,4173.487369124845,7942.697456677649,496.85429893083005,0.9651274227791277,71.94794645460308
2027-02-17 00:00:00+00:00,4224.05960859423,7984.176924896379,500.9638308710157,0.9773649045391535,21.45846623141787
2027-02-18 00:00:00+00:00,4275.0238142444305,8025.937954094464,505.1086507270562,0.7041324760992405,11.170979163245873
2027-02-19 00:00:00+00:00,4326.365019178126,8067.9899444222665,509.28899851983925,1.0000090600438327,97.4074324606222
2027-02-20 00:00:00+00:00,4378.067283790855,8110.317502994001,513.5038444668266,0.884835526534657,85.4822542663522
